case_id,split,artifact,path,exists,sha256,prior_source,teacher_source_fold
Case8014,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8014.nii.gz,True,c7f9060d274003eaacfae8ba068213889904683b4b4cc93c486fadd38e82ba9a,nnunet_oof5_validation_teacher,4
Case8014,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8014.npz,True,31b9abc6e8f78fe15e52ea376e9aea459672aa09e5c9b8a9717b48387bcdfa4a,nnunet_oof5_validation_teacher,4
Case8016,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8016.nii.gz,True,88c202ed46dd4c871e7c12a084cb4f2da9865b9a981cdb991d26a9c0d249a79a,nnunet_oof5_validation_teacher,1
Case8016,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8016.npz,True,0ebf35d2f56849992e3a6d402f26387a7ee255e7b7a9760ab611e426637cb6f8,nnunet_oof5_validation_teacher,1
Case8017,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8017.nii.gz,True,60a0e7cd2ba0855d826815762fcc56247f7efed7a29393050000e58f4e7d4243,nnunet_oof5_validation_teacher,2
Case8017,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8017.npz,True,a3ab057f3a1240dbf6a8d95f32a20245f34bd61225b30a409b0499960932d649,nnunet_oof5_validation_teacher,2
Case8018,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8018.nii.gz,True,0fc4839290d7d8f5e6ee8bd154152c73cefe3805cf6be1a2165579779b0f6200,nnunet_oof5_validation_teacher,3
Case8018,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8018.npz,True,91904f5e0756c7edcf4d68f620018dc397c74604da0e1fdafb8c2c3853da26cf,nnunet_oof5_validation_teacher,3
Case8020,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8020.nii.gz,True,e9ad2da062df6ce7fdc89f56c23d82ec90582c68d3717d73967d71f1c139b639,nnunet_oof5_validation_teacher,3
Case8020,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8020.npz,True,bbf626b0df0e9ede2135ed5e8770d2f2993979ccc7f852f7e6cfb78982e75e89,nnunet_oof5_validation_teacher,3
Case8024,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8024.nii.gz,True,dc84d1db391d90c9c88cc64dc8857c630b888ad9cbe9386fab05a8f8dcc3b788,nnunet_oof5_validation_teacher,1
Case8024,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8024.npz,True,741e9faa4ba8a9b6e02373d599e006608ebe3af64db844192ac1cea86e3279b9,nnunet_oof5_validation_teacher,1
Case8025,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8025.nii.gz,True,bb356b98db7902b5b1dc293cb82923c88659eacd987aa0def8f7160abd960125,nnunet_oof5_validation_teacher,3
Case8025,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8025.npz,True,153e8571f9c39a2045b6d6a32f40e2a0300cf71f4379304d8fb4f16f23017342,nnunet_oof5_validation_teacher,3
Case8026,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8026.nii.gz,True,5949b4073d13864a813d2e7b51ca0ebb3b30107a630f0e5d33d89f3dbae5d700,nnunet_oof5_validation_teacher,4
Case8026,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8026.npz,True,1e3632499cfeff81505c068e455c2f154a0c8f9c5577bf7105c5c7df5b6ec5a1,nnunet_oof5_validation_teacher,4
Case8027,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8027.nii.gz,True,c0a364cf3193c4527f162058602cd1b49054bcef1736011c285854afe594e3e5,nnunet_oof5_validation_teacher,2
Case8027,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8027.npz,True,32f19006f2b6633a89d3d51c92adca43685127cd67901a2cfe32281f9fc0a12e,nnunet_oof5_validation_teacher,2
Case8028,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8028.nii.gz,True,1aa77d3fbdda20204e40e3095945a1de26f8255b27e67af04b5451dd6eb05e93,nnunet_oof5_validation_teacher,2
Case8028,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8028.npz,True,bb7e91c890c452a512f51fc57cb56d9934c2b4b4bf176ec6808f1b39f1f20347,nnunet_oof5_validation_teacher,2
Case8029,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8029.nii.gz,True,7265cff2aac283cc8b1cbcba6320aab5ee00fc8bdb8ffa3eb498ed11c04242a4,nnunet_oof5_validation_teacher,1
Case8029,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_1/validation/Case8029.npz,True,4147628d341b313afff3e719998198847f5b8ed1b0e485c89e71c073fca81b73,nnunet_oof5_validation_teacher,1
Case8030,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8030.nii.gz,True,e927efd5c44ae409afce1f8211dc673d583e10731ee68ff31923a214017d1516,nnunet_oof5_validation_teacher,4
Case8030,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8030.npz,True,036ecf414a46625c9336d2f50fa88beb62025d53bbc99cb7c77187dc120d5a11,nnunet_oof5_validation_teacher,4
Case8031,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8031.nii.gz,True,e8d2ab1a9dbbca0ca4aa4065f076eec98f6236ccb8deedfb4eb299b33247911e,nnunet_oof5_validation_teacher,3
Case8031,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8031.npz,True,3582ceb6ad2c02af56cde4b4700512a3cd2ae0f876a15b7cc196def2d767cd81,nnunet_oof5_validation_teacher,3
Case8032,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8032.nii.gz,True,afbf3185855d5a2d72bf3fbb13405992ce2bf19cf653e52ba067266f1982fc18,nnunet_oof5_validation_teacher,3
Case8032,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8032.npz,True,28da3ad6348e83ffbcc368592cb04e97de8bcdd2776c0ff21008f67b910f2d8a,nnunet_oof5_validation_teacher,3
Case8033,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8033.nii.gz,True,4bb810dfa0eac897333d7e5cc84313e44849c095a6aa27cb40bbd6eaea254d99,nnunet_oof5_validation_teacher,2
Case8033,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_2/validation/Case8033.npz,True,db888769b1b5e66b6a69daa48c4890fc84076e405811aebb2317b2f0963e8992,nnunet_oof5_validation_teacher,2
Case8034,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8034.nii.gz,True,0fbe1fcfc32729e5cd86b3698f17c8b7bb7c3c090bd4ad416ffa5d5076d1ceae,nnunet_oof5_validation_teacher,3
Case8034,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_3/validation/Case8034.npz,True,82cd07d1e8a62eaf3e665bec478cb06eb9992db99967986243790516f4f12789,nnunet_oof5_validation_teacher,3
Case8035,train,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8035.nii.gz,True,c066a8e983aa06adf7f9db7ccb4f53bb5018b174fb49fb9a1d324e5731005a17,nnunet_oof5_validation_teacher,4
Case8035,train,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_4/validation/Case8035.npz,True,f7db64614f4c835286c9b431dfd673a52c5ffd498b146a2076bc7929d3bbc287,nnunet_oof5_validation_teacher,4
Case1002,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1002.nii.gz,True,3313bc4077c1f91438ddc16a42e9f7a3a6c1c4d8d10c79e212b06a90ccb991d4,nnunet_fold0_validation_teacher,0
Case1002,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1002.npz,True,51e7d3f97e232825e5f5496b4f7237d04145b07c227640c0b20de83f4ee88b39,nnunet_fold0_validation_teacher,0
Case1007,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1007.nii.gz,True,80edc8f9d9b58b7c4b38abd80c661abfe38581abf65b93d67fe9382e7b4d3ed5,nnunet_fold0_validation_teacher,0
Case1007,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1007.npz,True,SKIPPED_LARGE_FILE_HASH_USE_SOURCE_MANIFEST,nnunet_fold0_validation_teacher,0
Case1009,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1009.nii.gz,True,5f427d14d2d66d3e7909627e827832850a9c9e0014d7e00bd510847f2afe30d1,nnunet_fold0_validation_teacher,0
Case1009,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1009.npz,True,a10fdbefc9ccccff6766801b0d7f079d6f2de470ab30cdfbc647a5fdd9bf5d93,nnunet_fold0_validation_teacher,0
Case1010,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1010.nii.gz,True,eca96b3cd4d72cbf98387e8c64f0745b05412d4186185f5e27a1bccaede49030,nnunet_fold0_validation_teacher,0
Case1010,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1010.npz,True,483af96b848e63efe1ad2ecc28ab8577ba9c8d141afc05b89121469cec026633,nnunet_fold0_validation_teacher,0
Case1021,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1021.nii.gz,True,7ba14be0726b5f981ca1c018443a85c831c615b6d75bc01a07193f686e562cd8,nnunet_fold0_validation_teacher,0
Case1021,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1021.npz,True,c099ed94fbf0c3d18ff5e24c88d97a2bfaa36eb773cc4f2b4b6da04c503286ca,nnunet_fold0_validation_teacher,0
Case1023,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1023.nii.gz,True,37c08a0ff19ef68acd3fd9a56b339373cee75e912e3bbe7904df288627bb2c72,nnunet_fold0_validation_teacher,0
Case1023,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1023.npz,True,SKIPPED_LARGE_FILE_HASH_USE_SOURCE_MANIFEST,nnunet_fold0_validation_teacher,0
Case1029,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1029.nii.gz,True,12ae416adece95a2e52df0b450b3918255e71c2b620950b39e9ff5cce3ff0f4f,nnunet_fold0_validation_teacher,0
Case1029,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1029.npz,True,SKIPPED_LARGE_FILE_HASH_USE_SOURCE_MANIFEST,nnunet_fold0_validation_teacher,0
Case1033,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1033.nii.gz,True,54e7a8c5cc571aab96022012998af488889e293f629c71c53cb6019ad255b43e,nnunet_fold0_validation_teacher,0
Case1033,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1033.npz,True,SKIPPED_LARGE_FILE_HASH_USE_SOURCE_MANIFEST,nnunet_fold0_validation_teacher,0
Case1040,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1040.nii.gz,True,e77c662f25a7f57baa728283d8cc1f96f05229451b42b495735a43e816cb3e31,nnunet_fold0_validation_teacher,0
Case1040,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1040.npz,True,39c4e6e851b5d1eece9ef9f8287f5d413b14843559980a4dd9df9db7c66f6e9d,nnunet_fold0_validation_teacher,0
Case1042,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1042.nii.gz,True,5e2209b90677c006fcbf37c6821a5ae021fb54c210b93a895354bb1a3c6d79bc,nnunet_fold0_validation_teacher,0
Case1042,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1042.npz,True,408ad982a7a5e4fec73fadf9cbd437d2c197233a5ef0b1e429934d639812e3b2,nnunet_fold0_validation_teacher,0
Case1045,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1045.nii.gz,True,35d46014a830843e41a72db9f6a4bde03ebeb2373316cf793443e728dfe4c7d6,nnunet_fold0_validation_teacher,0
Case1045,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1045.npz,True,1b52583f8099fa1cde2de883cd19c3ba3f9f77aa2fa00140fa20343255ea8802,nnunet_fold0_validation_teacher,0
Case1047,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1047.nii.gz,True,cea53a6df7a7a26fb34a194129095e3f13382fdae563ccdf5eb547e4d8d69b11,nnunet_fold0_validation_teacher,0
Case1047,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1047.npz,True,SKIPPED_LARGE_FILE_HASH_USE_SOURCE_MANIFEST,nnunet_fold0_validation_teacher,0
Case1053,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1053.nii.gz,True,0c9096dc5464a9d3a905a6fce964a214f1021cb64d401c3aef6a3a5dcdc1974d,nnunet_fold0_validation_teacher,0
Case1053,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1053.npz,True,e7ebf1530d97a04ad2ce4e22f8a3784b1a051ce978c6dd07bc73cfd1c4a570eb,nnunet_fold0_validation_teacher,0
Case1062,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1062.nii.gz,True,6643af2f99c382c1bb697464fdd3fa37810adbbacc50318a293843e2d6b7c536,nnunet_fold0_validation_teacher,0
Case1062,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1062.npz,True,SKIPPED_LARGE_FILE_HASH_USE_SOURCE_MANIFEST,nnunet_fold0_validation_teacher,0
Case1070,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1070.nii.gz,True,d3259be642bdfcefaf0be70b4308e4a5eaacfc60ab7feffa5beabf9267cee895,nnunet_fold0_validation_teacher,0
Case1070,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1070.npz,True,SKIPPED_LARGE_FILE_HASH_USE_SOURCE_MANIFEST,nnunet_fold0_validation_teacher,0
Case1073,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1073.nii.gz,True,cdf08976f6a3c254b50db2c0421138641b726152b6adb857c89733472e5f0ea1,nnunet_fold0_validation_teacher,0
Case1073,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1073.npz,True,275fc9b4161545a1e90191a8417b611f210db6256bbca455d674c24f1f081c20,nnunet_fold0_validation_teacher,0
Case1080,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1080.nii.gz,True,b2274cb3ab14e3d5b1cef2da46cb8b4b10a6a00169d76d7905471e451df3fd1f,nnunet_fold0_validation_teacher,0
Case1080,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case1080.npz,True,d036b673abf75dc9d516d9b0b63d0b1c04a28c9aa697d62f770b8c3260ce3051,nnunet_fold0_validation_teacher,0
Case2002,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2002.nii.gz,True,e4eb145225bf93d1e2dcc026f29e402a3f9bc6c53bc0f3f3d17c2d0cc5ea0b17,nnunet_fold0_validation_teacher,0
Case2002,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2002.npz,True,8f5f9d93a9669c143f5c843f07e8ace0cd591272d6a791075ed832a128708dd0,nnunet_fold0_validation_teacher,0
Case2007,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2007.nii.gz,True,115fe77f9008999c359248ed6aa8a57b51f8d643698d04be487d7678b063ad39,nnunet_fold0_validation_teacher,0
Case2007,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2007.npz,True,83ce35ce9e19ae83a5197be1d176a092efa7636ebbe37072d532e6119434f146,nnunet_fold0_validation_teacher,0
Case2008,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2008.nii.gz,True,f6ea721bcf33fcef80d45c5b4b5ccfb65d412019021d53ed7c968d92eae14058,nnunet_fold0_validation_teacher,0
Case2008,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2008.npz,True,a524d9d0e19d1298fb9822692cdf965e98b0a8a172a7d6b03ead33c3648a56da,nnunet_fold0_validation_teacher,0
Case2017,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2017.nii.gz,True,c5967b38d6492448f6272921d159646dacbdbbcd8ece6bff02dd9b518f6513f2,nnunet_fold0_validation_teacher,0
Case2017,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2017.npz,True,a3e91c5c2ab565914e9043b5b518a1605b5f431c5323558f5cfdc4ba82ca894b,nnunet_fold0_validation_teacher,0
Case2020,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2020.nii.gz,True,5277e49cb61b04d7f4b111e9e194597496143623b035e2f333840b853e488d00,nnunet_fold0_validation_teacher,0
Case2020,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2020.npz,True,2976c17326bd5a19107fbe7b6eb523ba7af87831b86c504deaf5e3c889f18bb9,nnunet_fold0_validation_teacher,0
Case2031,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2031.nii.gz,True,2b679fd882bf706a2776dba39359d9bf49b4ce4c1f5940896ae6476b643dc9b0,nnunet_fold0_validation_teacher,0
