case_id,fold,geometry_status,prediction_path,reference_path,size_xyz,space,spacing_xyz
Case1032,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1032.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1032.nii.gz,"[256, 256, 15]",official,"[0.78125, 0.78125, 6.0]"
Case1032,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1032.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1032.nii.gz,"[256, 256, 15]",compact,"[0.78125, 0.78125, 6.0]"
Case1037,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1037.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1037.nii.gz,"[256, 256, 20]",official,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1037,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1037.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1037.nii.gz,"[256, 256, 20]",compact,"[1.3280999660491943, 1.3280999660491943, 5.0]"
Case1041,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1041.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1041.nii.gz,"[256, 256, 12]",official,"[1.3672000169754028, 1.3672000169754028, 12.5]"
Case1041,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1041.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1041.nii.gz,"[256, 256, 12]",compact,"[1.3672000169754028, 1.3672000169754028, 12.5]"
Case1046,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1046.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1046.nii.gz,"[256, 256, 8]",official,"[1.4844000339508057, 1.4844000339508057, 10.5]"
Case1046,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1046.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1046.nii.gz,"[256, 256, 8]",compact,"[1.4844000339508057, 1.4844000339508057, 10.5]"
Case1049,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1049.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1049.nii.gz,"[256, 256, 20]",official,"[1.4062999486923218, 1.4062999486923218, 5.0]"
Case1049,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1049.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1049.nii.gz,"[256, 256, 20]",compact,"[1.4062999486923218, 1.4062999486923218, 5.0]"
Case1052,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1052.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1052.nii.gz,"[256, 256, 9]",official,"[1.3672000169754028, 1.3672000169754028, 10.5]"
Case1052,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1052.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1052.nii.gz,"[256, 256, 9]",compact,"[1.3672000169754028, 1.3672000169754028, 10.5]"
Case1060,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1060.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1060.nii.gz,"[256, 256, 20]",official,"[1.25, 1.25, 5.0]"
Case1060,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1060.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1060.nii.gz,"[256, 256, 20]",compact,"[1.25, 1.25, 5.0]"
Case1064,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1064.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1064.nii.gz,"[256, 256, 28]",official,"[1.4452999830245972, 1.4452999830245972, 5.0]"
Case1064,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1064.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1064.nii.gz,"[256, 256, 28]",compact,"[1.4452999830245972, 1.4452999830245972, 5.0]"
Case1067,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1067.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1067.nii.gz,"[256, 256, 16]",official,"[1.3672000169754028, 1.3672000169754028, 5.0]"
Case1067,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1067.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1067.nii.gz,"[256, 256, 16]",compact,"[1.3672000169754028, 1.3672000169754028, 5.0]"
Case1075,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1075.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1075.nii.gz,"[256, 256, 32]",official,"[1.4452999830245972, 1.4452999830245972, 4.0]"
Case1075,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1075.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1075.nii.gz,"[256, 256, 32]",compact,"[1.4452999830245972, 1.4452999830245972, 4.0]"
Case1076,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1076.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1076.nii.gz,"[256, 256, 28]",official,"[1.6016000509262085, 1.6016000509262085, 3.0]"
Case1076,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1076.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1076.nii.gz,"[256, 256, 28]",compact,"[1.6016000509262085, 1.6016000509262085, 3.0]"
Case1079,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case1079.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1079.nii.gz,"[256, 256, 36]",official,"[1.3672000169754028, 1.3672000169754028, 3.0]"
Case1079,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case1079.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case1079.nii.gz,"[256, 256, 36]",compact,"[1.3672000169754028, 1.3672000169754028, 3.0]"
Case2003,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case2003.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2003.nii.gz,"[210, 255, 5]",official,"[1.5625, 1.5625, 10.0]"
Case2003,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case2003.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2003.nii.gz,"[210, 255, 5]",compact,"[1.5625, 1.5625, 10.0]"
Case2011,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case2011.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2011.nii.gz,"[256, 254, 6]",official,"[1.7708333730697632, 1.7708333730697632, 10.0]"
Case2011,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case2011.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2011.nii.gz,"[256, 254, 6]",compact,"[1.7708333730697632, 1.7708333730697632, 10.0]"
Case2013,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case2013.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2013.nii.gz,"[258, 261, 6]",official,"[1.7708333730697632, 1.7708333730697632, 10.0]"
Case2013,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case2013.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2013.nii.gz,"[258, 261, 6]",compact,"[1.7708333730697632, 1.7708333730697632, 10.0]"
Case2015,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case2015.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2015.nii.gz,"[259, 257, 5]",official,"[1.47265625, 1.47265625, 10.0]"
Case2015,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case2015.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2015.nii.gz,"[259, 257, 5]",compact,"[1.47265625, 1.47265625, 10.0]"
Case2025,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case2025.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2025.nii.gz,"[248, 258, 6]",official,"[1.3828125, 1.3828125, 10.0]"
Case2025,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case2025.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2025.nii.gz,"[248, 258, 6]",compact,"[1.3828125, 1.3828125, 10.0]"
Case2028,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case2028.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2028.nii.gz,"[210, 261, 6]",official,"[1.328125, 1.328125, 10.0]"
Case2028,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case2028.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2028.nii.gz,"[210, 261, 6]",compact,"[1.328125, 1.328125, 10.0]"
Case2035,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case2035.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2035.nii.gz,"[271, 259, 5]",official,"[1.49609375, 1.49609375, 10.0]"
Case2035,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case2035.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case2035.nii.gz,"[271, 259, 5]",compact,"[1.49609375, 1.49609375, 10.0]"
Case3001,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case3001.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3001.nii.gz,"[478, 482, 5]",official,"[0.7290666699409485, 0.7290666699409485, 11.999993324279785]"
Case3001,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case3001.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3001.nii.gz,"[478, 482, 5]",compact,"[0.7290666699409485, 0.7290666699409485, 11.999993324279785]"
Case3005,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case3005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3005.nii.gz,"[504, 494, 3]",official,"[0.7290666699409485, 0.7290666699409485, 23.0]"
Case3005,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case3005.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3005.nii.gz,"[504, 494, 3]",compact,"[0.7290666699409485, 0.7290666699409485, 23.0]"
Case3013,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case3013.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3013.nii.gz,"[503, 492, 3]",official,"[0.7290667295455933, 0.7290666699409485, 22.999998092651367]"
Case3013,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case3013.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3013.nii.gz,"[503, 492, 3]",compact,"[0.7290667295455933, 0.7290666699409485, 22.999998092651367]"
Case3022,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case3022.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3022.nii.gz,"[481, 482, 5]",official,"[0.7290666699409485, 0.7290666699409485, 14.000001907348633]"
Case3022,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case3022.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3022.nii.gz,"[481, 482, 5]",compact,"[0.7290666699409485, 0.7290666699409485, 14.000001907348633]"
Case3031,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case3031.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3031.nii.gz,"[452, 444, 5]",official,"[0.7291666865348816, 0.7291666865348816, 11.999998092651367]"
Case3031,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case3031.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3031.nii.gz,"[452, 444, 5]",compact,"[0.7291666865348816, 0.7291666865348816, 11.999998092651367]"
Case3036,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case3036.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3036.nii.gz,"[483, 483, 4]",official,"[0.76171875, 0.76171875, 13.999996185302734]"
Case3036,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case3036.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3036.nii.gz,"[483, 483, 4]",compact,"[0.76171875, 0.76171875, 13.999996185302734]"
Case3039,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case3039.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3039.nii.gz,"[473, 472, 3]",official,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]"
Case3039,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case3039.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3039.nii.gz,"[473, 472, 3]",compact,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]"
Case3042,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case3042.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3042.nii.gz,"[512, 505, 3]",official,"[0.7414237260818481, 0.7414237260818481, 22.999998092651367]"
Case3042,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case3042.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3042.nii.gz,"[512, 505, 3]",compact,"[0.7414237260818481, 0.7414237260818481, 22.999998092651367]"
Case3043,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case3043.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3043.nii.gz,"[476, 475, 3]",official,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]"
Case3043,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case3043.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case3043.nii.gz,"[476, 475, 3]",compact,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]"
Case5003,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case5003.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case5003.nii.gz,"[256, 256, 7]",official,"[1.3157894611358643, 1.3157894611358643, 8.0]"
Case5003,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case5003.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case5003.nii.gz,"[256, 256, 7]",compact,"[1.3157894611358643, 1.3157894611358643, 8.0]"
Case6008,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case6008.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6008.nii.gz,"[288, 288, 9]",official,"[1.25, 1.25, 10.0]"
Case6008,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case6008.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6008.nii.gz,"[288, 288, 9]",compact,"[1.25, 1.25, 10.0]"
Case6009,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case6009.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6009.nii.gz,"[288, 288, 7]",official,"[1.25, 1.25, 10.0]"
Case6009,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case6009.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case6009.nii.gz,"[288, 288, 7]",compact,"[1.25, 1.25, 10.0]"
Case7006,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case7006.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7006.nii.gz,"[200, 256, 9]",official,"[1.484375, 1.484375, 8.0]"
Case7006,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case7006.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7006.nii.gz,"[200, 256, 9]",compact,"[1.484375, 1.484375, 8.0]"
Case7009,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case7009.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7009.nii.gz,"[200, 256, 7]",official,"[1.40625, 1.40625, 8.0]"
Case7009,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case7009.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case7009.nii.gz,"[200, 256, 7]",compact,"[1.40625, 1.40625, 8.0]"
Case8001,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case8001.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8001.nii.gz,"[192, 256, 8]",official,"[1.484375, 1.484375, 11.699999809265137]"
Case8001,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case8001.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8001.nii.gz,"[192, 256, 8]",compact,"[1.484375, 1.484375, 11.699999809265137]"
Case8007,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case8007.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8007.nii.gz,"[192, 256, 8]",official,"[1.40625, 1.40625, 10.00000286102295]"
Case8007,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case8007.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8007.nii.gz,"[192, 256, 8]",compact,"[1.40625, 1.40625, 10.00000286102295]"
Case8012,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case8012.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8012.nii.gz,"[192, 256, 8]",official,"[1.484375, 1.484375, 11.25]"
Case8012,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case8012.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8012.nii.gz,"[192, 256, 8]",compact,"[1.484375, 1.484375, 11.25]"
Case8014,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case8014.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8014.nii.gz,"[192, 256, 8]",official,"[1.484375, 1.484375, 11.250004768371582]"
Case8014,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case8014.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8014.nii.gz,"[192, 256, 8]",compact,"[1.484375, 1.484375, 11.250004768371582]"
Case8026,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case8026.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8026.nii.gz,"[192, 256, 7]",official,"[1.3671875, 1.3671875, 10.00000286102295]"
Case8026,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case8026.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8026.nii.gz,"[192, 256, 7]",compact,"[1.3671875, 1.3671875, 10.00000286102295]"
Case8030,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case8030.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8030.nii.gz,"[192, 256, 7]",official,"[1.484375, 1.484375, 10.0]"
Case8030,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case8030.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8030.nii.gz,"[192, 256, 7]",compact,"[1.484375, 1.484375, 10.0]"
Case8035,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/official/Case8035.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8035.nii.gz,"[192, 256, 8]",official,"[1.484375, 1.484375, 11.25]"
Case8035,4,PASS,results/20260726_care_fullinfo_nnunet_and_care_scf/care_scf_v1/mosaic_oof/fold4/oof_predictions/compact/Case8035.nii.gz,data/nnUNet/nnUNet_raw/Dataset501_CAREMyoPS/labelsTr/Case8035.nii.gz,"[192, 256, 8]",compact,"[1.484375, 1.484375, 11.25]"
